DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,YearBuilt,NumBuildings,NmbFloors,PropertyGFATotal,PropertyGFAParking,GFABuilding_s,All_UseTypes,Largest_UseType,LargestUseType_GFA,Second_UseType,SecondUseType_GFA,Third_UseType,ThirdUseType_GFA,ENERGYSTARScore,SiteEUI_kBtu_sf,SiteEUIWN_kBtu_sf,SourceEUI_kBtu_sf,SourceEUIWN_kBtu_sf,SiteEnergyUse_kBtu,SiteEnergyUseWN_kBtu,SteamUse_kBtu,Electricity_kBtu,NaturalGas_kBtu,TotalGHGEmissions,GHGEmissionsIntensity
2016,NonResidential,Restaurant,7,DOWNTOWN,1923,1.0,3,33600,0,33600,"Office, Restaurant",Restaurant,33600.0,Aucun,0.0,Aucun,0.0,,133.20386904761904,140.3000031,322.7999878,335.8999939,4475650.0,4712960.5,0.0,2941315.0,1534335.0,101.99,3.04
2016,NonResidential,Other,7,DOWNTOWN,1927,1.0,4,32356,0,32356,"Bank Branch, Financial Office",Financial Office,32356.0,Aucun,0.0,Aucun,0.0,81.0,57.39753639201385,62.20000076,127.4000015,131.8000031,1857154.6875,2013033.75,882630.6875,974524.0,0.0,74.92,2.32
2016,NonResidential,Hotel,7,DOWNTOWN,1960,1.0,7,61180,12960,48220,Hotel,Hotel,61180.0,Aucun,0.0,Aucun,0.0,24.0,65.28135011441647,66.69999695,132.1000061,136.3999939,3993913.0,4077797.0,0.0,1859869.0,2134044.0,126.3,2.06
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1978,1.0,5,43506,11250,32256,"Office, Parking",Office,32569.0,Aucun,0.0,Aucun,0.0,51.0,79.53558129913115,110.5999985,229.3000031,229.8000031,3460275.0,3603400.0,0.0,1834098.0,1626177.0,99.15,2.28
2016,NonResidential,Worship Facility,6,NORTHWEST,1948,1.0,2,21393,0,21393,Worship Facility,Worship Facility,21393.0,Aucun,0.0,Aucun,0.0,57.0,39.54382274575796,45.90000153,67.5,76.90000153,845961.0,981916.5,0.0,266359.0,579602.0,32.64,1.53
2016,NonResidential,Mixed Use Property,2,SOUTHEAST,1990,1.0,2,47560,0,47560,"Distribution Center, Non-Refrigerated Warehouse, Office",Distribution Center,47560.0,Aucun,0.0,Aucun,0.0,80.0,23.811816652649284,25.89999962,51.09999847,53.09999847,1132490.0,1221954.375,0.0,583296.0,549194.0,33.23,0.7
2016,NonResidential,University,7,DOWNTOWN,1910,1.0,3,28800,0,28800,College/University,College/University,28800.0,Aucun,0.0,Aucun,0.0,,24.897777777777776,26.89999962,72.80000305,77.19999695,717056.0,773795.625,0.0,642346.0,74710.0,8.45,0.29
2016,NonResidential,K-12 School,7,DOWNTOWN,1957,1.0,2,21600,0,21600,K-12 School,K-12 School,21600.0,Aucun,0.0,Aucun,0.0,72.0,58.40449074074074,65.5,120.3000031,127.8000031,1261537.0,1415640.0,0.0,609724.0,651813.0,38.87,1.8
2016,NonResidential,K-12 School,7,DOWNTOWN,1995,1.0,3,22860,0,22860,K-12 School,K-12 School,22860.0,Aucun,0.0,Aucun,0.0,43.0,40.732633420822395,43.29999924,127.9000015,136.1000061,931148.0,990507.3125,0.0,931148.0,0.0,6.49,0.28
2016,NonResidential,Worship Facility,4,NORTHEAST,1972,1.0,1,26366,0,26366,"Parking, Worship Facility",Worship Facility,26366.0,Aucun,0.0,Aucun,0.0,88.0,33.680952742167946,37.79999924,61.0,65.30000305,888032.0,996850.0,0.0,323802.0,564230.0,32.22,1.22
2016,NonResidential,Worship Facility,2,SOUTHEAST,1965,1.0,2,21732,0,21732,Worship Facility,Worship Facility,21732.0,Aucun,0.0,Aucun,0.0,2.0,39.58972943125345,43.40000153,87.69999695,91.59999847,860364.0,942745.6875,0.0,479159.0,381205.0,23.59,1.09
2016,NonResidential,Mixed Use Property,6,BALLARD,1945,1.0,1,21060,0,21060,"Non-Refrigerated Warehouse, Office, Other, Retail Store",Non-Refrigerated Warehouse,21060.0,Aucun,0.0,Aucun,0.0,,16.631766381766383,15.60000038,37.09999847,39.29999924,350265.0,380806.5938,0.0,258178.0,92087.0,6.69,0.32
2016,NonResidential,Mixed Use Property,6,BALLARD,1960,1.0,4,20539,0,20539,"Medical Office, Multifamily Housing, Office, Restaurant, Retail Store",Retail Store,20539.0,Aucun,0.0,Aucun,0.0,,81.72058035931643,81.80000305,198.3999939,199.3000031,1678459.0,1695247.625,0.0,1123427.0,555032.0,37.31,1.82
2016,NonResidential,Retail Store,4,NORTHEAST,1900,1.0,3,32960,0,32960,Retail Store,Retail Store,32960.0,Aucun,0.0,Aucun,0.0,71.0,24.68570995145631,24.70000076,77.5,77.5,813641.0,813641.0,0.0,813641.0,0.0,5.67,0.17
2016,NonResidential,Other,4,NORTHEAST,1921,1.0,3,29636,0,29636,"Multifamily Housing, Other - Entertainment/Public Assembly",Entertainment/Public Assembly,29636.0,Aucun,0.0,Aucun,0.0,,23.236671615602646,23.20000076,73.0,73.0,688642.0,688641.8125,0.0,688642.0,0.0,4.8,0.16
2016,NonResidential,Hotel,4,NORTHEAST,1930,1.0,3,20571,0,20571,Hotel,Hotel,20571.0,Aucun,0.0,Aucun,0.0,72.0,34.81984346896116,36.90000153,109.3000031,116.0,716279.0,759756.5,0.0,716279.0,0.0,4.99,0.24
2016,NonResidential,Worship Facility,4,NORTHEAST,1926,1.0,2,47992,0,47992,"Other, Worship Facility",Worship Facility,47992.0,Aucun,0.0,Aucun,0.0,17.0,63.34797466244374,73.30000305,107.1999969,118.3000031,3040196.0,3518393.25,0.0,934028.0,2106168.0,118.37,2.47
2016,Campus,K-12 School,4,NORTHEAST,1989,5.0,3,21500,0,21500,K-12 School,K-12 School,21500.0,Aucun,0.0,Aucun,0.0,44.0,311.1247906976744,73.90000153,144.8999939,149.5,6689183.0,7109712.5,0.0,3307692.0,3381491.0,202.65,9.43
2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,2012,1.0,2,84116,26497,57619,Office,Office,55000.0,Aucun,0.0,Aucun,0.0,68.0,31.405214227970898,48.0,149.3999939,149.3999939,2641681.0,2641681.75,0.0,2605669.0,36012.0,20.08,0.24
2016,NonResidential,Hotel,7,DOWNTOWN,1925,1.0,9,104000,0,104000,"Hotel, Restaurant",Hotel,104000.0,Aucun,0.0,Aucun,0.0,8.0,83.56391586538462,86.90000153,176.6000061,180.1000061,8690647.25,9037184.0,3578548.25,4159822.0,952277.0,355.8,3.42
2016,NonResidential,Mixed Use Property,6,BALLARD,2007,1.0,2,38784,0,38784,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,38784.0,Aucun,0.0,Aucun,0.0,,47.47199876237624,56.29999924,153.8999939,155.6000061,1841154.0,1894318.875,0.0,1553414.0,287740.0,26.11,0.67
2016,NonResidential,Other,2,GREATER DUWAMISH,1969,1.0,2,41790,0,41790,"Office, Social/Meeting Hall",Social/Meeting Hall,41790.0,Aucun,0.0,Aucun,0.0,,52.09559703278296,54.59999847,143.8999939,146.5,2177075.0,2283131.0,0.0,1782740.0,394335.0,33.37,0.8
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1900,1.0,5,39960,0,39960,"Office, Other",Office,39960.0,Aucun,0.0,Aucun,0.0,77.0,54.521771771771775,59.79999924,131.8000031,137.3000031,2178690.0,2388675.5,0.0,1424622.0,754068.0,49.98,1.25
2016,NonResidential,Warehouse,7,DOWNTOWN,1900,1.0,5,33300,0,33300,"Non-Refrigerated Warehouse, Retail Store",Non-Refrigerated Warehouse,33300.0,Aucun,0.0,Aucun,0.0,,2.7194894894894897,3.0,9.5,9.5,90559.0,90558.70313,0.0,90559.0,0.0,0.63,0.02
2016,NonResidential,Hotel,7,DOWNTOWN,1926,1.0,11,36240,0,36240,Hotel,Hotel,36240.0,Aucun,0.0,Aucun,0.0,98.0,59.27064707505519,66.0,93.40000153,101.5,2147968.25,2390584.0,1158118.25,456350.0,533500.0,120.91,3.34
2016,NonResidential,Other,7,DOWNTOWN,1922,1.0,3,39320,6960,32360,Social/Meeting Hall,Social/Meeting Hall,39320.0,Aucun,0.0,Aucun,0.0,,77.38748092573753,83.09999847,136.6999969,143.3999939,3042875.75,3269279.75,1165335.75,957761.0,919779.0,145.48,3.7
2016,NonResidential,Other,7,DOWNTOWN,1908,1.0,5,41536,0,41536,Performing Arts,Performing Arts,41536.0,Aucun,0.0,Aucun,0.0,,65.85049114021572,65.90000153,206.8000031,206.8000031,2735166.0,2735166.0,0.0,2735166.0,0.0,19.07,0.46
2016,NonResidential,Hotel,7,DOWNTOWN,1909,1.0,6,35820,0,35820,Hotel,Hotel,35820.0,Aucun,0.0,Aucun,0.0,94.0,92.73040201005026,99.09999847,155.3000031,162.0,3321603.0,3547995.75,0.0,993349.0,2328254.0,130.58,3.65
2016,NonResidential,K-12 School,1,SOUTHWEST,1922,1.0,2,33462,0,33462,K-12 School,K-12 School,33462.0,Aucun,0.0,Aucun,0.0,76.0,119.15653577192039,81.5,93.09999847,107.0999985,3987216.0,4719841.5,0.0,574940.0,3412276.0,185.23,5.54
2016,NonResidential,K-12 School,1,SOUTHWEST,1965,1.0,3,49744,0,49744,K-12 School,K-12 School,49744.0,Aucun,0.0,Aucun,0.0,98.0,42.152520907044064,48.70000076,64.40000153,72.09999847,2096835.0,2421669.75,0.0,478349.0,1618486.0,89.29,1.79
2016,NonResidential,Worship Facility,1,SOUTHWEST,1923,1.0,2,37816,0,37816,"K-12 School, Worship Facility",Worship Facility,37816.0,Aucun,0.0,Aucun,0.0,60.0,37.320314152739584,41.09999847,76.30000305,80.59999847,1411305.0,1565229.75,0.0,682782.0,728523.0,43.45,1.15
2016,NonResidential,Mixed Use Property,1,SOUTHWEST,1926,1.0,2,23315,0,23315,"Office, Restaurant, Retail Store",Office,23315.0,Aucun,0.0,Aucun,0.0,,58.07420115805276,89.5,185.6999969,194.3000031,1354000.0,1490972.375,0.0,799029.0,554971.0,35.04,1.5
2016,NonResidential,Mixed Use Property,1,SOUTHWEST,1930,1.0,2,20700,0,20700,"Non-Refrigerated Warehouse, Office, Other - Recreation, Restaurant",Non-Refrigerated Warehouse,20700.0,Aucun,0.0,Aucun,0.0,,206.0780193236715,209.8999939,299.2999878,302.2999878,4265815.0,4345884.5,0.0,821211.0,3444604.0,188.67,9.11
2016,NonResidential,Other,1,SOUTHWEST,1948,1.0,1,41521,13124,28397,"Other - Recreation, Parking, Restaurant",Recreation,26241.0,Parking,13124.0,Restaurant,2574.0,,80.5267214180776,123.6999969,243.5,251.5,3343550.0,3563789.75,0.0,1676726.0,1666824.0,100.21,2.41
2016,NonResidential,Supermarket / Grocery Store,1,SOUTHWEST,1946,1.0,2,25762,0,25762,Supermarket/Grocery Store,Supermarket/Grocery Store,25762.0,Aucun,0.0,Aucun,0.0,100.0,73.99988354941387,74.0,232.3999939,232.3999939,1906385.0,1906384.875,0.0,1906385.0,0.0,13.29,0.52
2016,NonResidential,Other,1,SOUTHWEST,1984,1.0,1,33334,0,33334,"Fitness Center/Health Club/Gym, Swimming Pool",Fitness Center/Health Club/Gym,33334.0,Aucun,0.0,Aucun,0.0,,183.54532909341813,128.1000061,232.3000031,238.3999939,6118300.0,6405464.5,0.0,2484706.0,3633594.0,210.3,6.31
2016,NonResidential,Small- and Mid-Sized Office,1,SOUTHWEST,1981,1.0,3,43387,0,43387,Office,Office,43387.0,Aucun,0.0,Aucun,0.0,60.0,61.92557678567313,59.90000153,172.0,172.0,2686765.0,2695090.5,0.0,2352594.0,334171.0,34.15,0.79
2016,NonResidential,Mixed Use Property,5,NORTH,1979,1.0,1,39350,0,39350,"Food Service, Retail Store, Supermarket/Grocery Store",Supermarket/Grocery Store,39350.0,Aucun,0.0,Aucun,0.0,,6.788691232528589,6.5,20.39999962,20.39999962,267135.0,267135.0938,0.0,267135.0,0.0,1.86,0.05
2016,NonResidential,Other,5,NORTH,1949,1.0,1,22405,0,22405,"Other, Retail Store",Other,22405.0,Aucun,0.0,Aucun,0.0,,156.13546083463513,192.3000031,324.0,326.2000122,3498215.0,3556717.25,0.0,1110079.0,2388136.0,134.57,6.01
2016,SPS-District K-12,Other,5,NORTH,2013,1.0,1,32590,0,32590,Other,Other,32590.0,Aucun,0.0,Aucun,0.0,,41.78563976679963,46.20000076,84.5,89.09999847,1361794.0,1505296.875,0.0,632722.0,729072.0,43.13,1.32
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1985,1.0,1,37500,0,37500,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,37500.0,Aucun,0.0,Aucun,0.0,36.0,48.306826666666666,31.10000038,92.19999695,97.19999695,1811506.0,1908057.875,0.0,1799898.0,11608.0,13.16,0.35
2016,NonResidential,Medical Office,3,CENTRAL,1990,1.0,2,39000,0,39000,Medical Office,Medical Office,39000.0,Aucun,0.0,Aucun,0.0,25.0,67.05761538461539,68.09999847,192.3000031,193.3999939,2615247.0,2654904.25,0.0,2275174.0,340073.0,33.92,0.87
2016,NonResidential,Other,1,SOUTHWEST,1924,1.0,1,22180,0,22180,"Other - Mall, Restaurant",Mall,22180.0,Aucun,0.0,Aucun,0.0,,229.4446798917944,234.8999939,492.7000122,496.2000122,5089083.0,5211179.5,0.0,2671917.0,2417166.0,147.0,6.63
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1969,1.0,1,25920,0,25920,"Distribution Center, Office, Refrigerated Warehouse",Distribution Center,25920.0,Aucun,0.0,Aucun,0.0,,47.05806327160494,46.79999924,140.8000031,138.8000031,1219745.0,1212529.75,0.0,1133481.0,86264.0,12.48,0.48
2016,NonResidential,Refrigerated Warehouse,2,GREATER DUWAMISH,1953,1.0,1,25480,0,25480,Refrigerated Warehouse,Refrigerated Warehouse,25480.0,Aucun,0.0,Aucun,0.0,,29.09289638932496,29.10000038,91.40000153,91.40000153,741287.0,741287.1875,0.0,741287.0,0.0,5.17,0.2
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1970,1.0,2,31000,0,31000,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,31000.0,Aucun,0.0,Aucun,0.0,,74.22719354838709,74.69999695,227.3999939,227.8999939,2301043.0,2315087.75,0.0,2216816.0,84227.0,19.93,0.64
2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,1961,1.0,1,29740,0,29740,"Non-Refrigerated Warehouse, Office",Office,29740.0,Aucun,0.0,Aucun,0.0,57.0,49.32952252858104,51.09999847,139.0,141.3000031,1467060.0,1533262.0,0.0,1259195.0,207865.0,19.82,0.67
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1954,1.0,1,23236,0,23236,"Distribution Center, Office, Retail Store",Distribution Center,23236.0,Aucun,0.0,Aucun,0.0,,18.67236185229816,20.79999924,39.20000076,41.40000153,433871.0,484136.8125,0.0,217294.0,216577.0,13.02,0.56
2016,NonResidential,Small- and Mid-Sized Office,2,SOUTHEAST,2009,1.0,3,38075,0,38075,"K-12 School, Office, Retail Store",Office,38075.0,Aucun,0.0,Aucun,0.0,,50.4740906106369,53.5,151.8000031,161.1000061,1921801.0,2035301.25,0.0,1799412.0,122389.0,19.04,0.5
2016,NonResidential,Small- and Mid-Sized Office,3,SOUTHEAST,1970,1.0,2,39170,0,39170,Office,Office,39170.0,Aucun,0.0,Aucun,0.0,81.0,54.39555782486597,63.40000153,126.9000015,130.1000061,2130674.0,2252219.5,0.0,1085835.0,1044839.0,63.06,1.61
2016,Nonresidential COS,Other,3,SOUTHEAST,1977,1.0,1,36070,0,36070,Other - Recreation,Recreation,36070.0,Aucun,0.0,Aucun,0.0,,39.968533407263656,23.20000076,68.0,72.69999695,1441665.0,1542945.125,0.0,1441665.0,0.0,10.05,0.28
2016,NonResidential,Other,2,SOUTHEAST,1963,1.0,2,20047,0,20047,Other - Services,Services,20047.0,Aucun,0.0,Aucun,0.0,,5.858133386541627,6.400000095,18.39999962,20.10000038,117438.0,128383.8984,0.0,117438.0,0.0,0.82,0.04
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1955,1.0,2,32400,0,32400,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,32400.0,Aucun,0.0,Aucun,0.0,91.0,7.673333333333333,7.599999905,23.89999962,23.89999962,248616.0,248616.0,0.0,248616.0,0.0,1.73,0.05
2016,NonResidential,Supermarket / Grocery Store,7,MAGNOLIA / QUEEN ANNE,1962,1.0,1,25159,0,25159,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,25159.0,Aucun,0.0,Aucun,0.0,38.0,353.96025279224136,350.5,755.2000122,762.0,8905286.0,9072714.0,0.0,4878886.0,4026400.0,247.85,9.85
2016,Nonresidential COS,Other,7,MAGNOLIA / QUEEN ANNE,1948,1.0,1,27247,0,27247,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare",Recreation,27247.0,Aucun,0.0,Aucun,0.0,,85.62395860094689,101.0,166.5,177.6999969,2332996.0,2607414.75,0.0,884313.0,1448683.0,83.1,3.05
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1955,1.0,1,26680,0,26680,Distribution Center,Distribution Center,26680.0,Aucun,0.0,Aucun,0.0,92.0,9.12736131934033,7.199999809,22.5,22.5,243518.0,243518.2031,0.0,243518.0,0.0,1.7,0.06
2016,NonResidential,Warehouse,1,DELRIDGE,1953,1.0,1,31521,0,31521,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,31521.0,Aucun,0.0,Aucun,0.0,6.0,56.728783985279655,57.79999924,107.4000015,110.9000015,1788148.0,1823198.75,0.0,720945.0,1067203.0,61.71,1.96
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1951,1.0,1,24000,0,24000,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,24000.0,Aucun,0.0,Aucun,0.0,,52.376375,62.90000153,93.0,104.0999985,1257033.0,1510110.25,0.0,436193.0,820840.0,46.64,1.94
2016,NonResidential,Self-Storage Facility,2,GREATER DUWAMISH,1952,1.0,1,21900,0,21900,Self-Storage Facility,Self-Storage Facility,21900.0,Aucun,0.0,Aucun,0.0,,60.89671232876712,75.5,74.59999847,90.0,1333638.0,1654353.5,0.0,112187.0,1221451.0,65.65,3.0
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1961,1.0,1,38005,0,38005,"Non-Refrigerated Warehouse, Office, Self-Storage Facility",Non-Refrigerated Warehouse,38005.0,Aucun,0.0,Aucun,0.0,,19.789343507433234,21.10000038,55.59999847,57.59999847,752094.0,800420.6875,0.0,632708.0,119386.0,10.75,0.28
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1998,1.0,1,35579,0,35579,Distribution Center,Distribution Center,35579.0,Aucun,0.0,Aucun,0.0,72.0,30.822844936619916,35.40000153,56.79999924,61.59999847,1096646.0,1259267.75,0.0,416047.0,680599.0,39.05,1.1
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1975,1.0,1,49950,0,49950,Distribution Center,Distribution Center,49950.0,Aucun,0.0,Aucun,0.0,77.0,4.784184184184184,4.800000191,15.0,15.0,238970.0,238969.7031,0.0,238970.0,0.0,1.67,0.03
2016,NonResidential,Worship Facility,7,MAGNOLIA / QUEEN ANNE,1947,1.0,2,22612,0,22612,Worship Facility,Worship Facility,22612.0,Aucun,0.0,Aucun,0.0,87.0,32.342207677339466,37.79999924,48.5,54.90000153,731322.0,854810.625,0.0,156920.0,574402.0,31.6,1.4
2016,NonResidential,Other,5,NORTH,1976,1.0,2,38787,0,38787,"Automobile Dealership, Parking",Automobile Dealership,38787.0,Aucun,0.0,Aucun,0.0,,82.62265707582438,90.59999847,206.6999969,215.0,3204685.0,3513828.25,0.0,2225423.0,979262.0,67.52,1.74
2016,NonResidential,Self-Storage Facility,5,NORTH,1988,2.0,2,50368,0,50368,Self-Storage Facility,Self-Storage Facility,50368.0,Aucun,0.0,Aucun,0.0,,14.955428049555273,17.79999924,26.0,29.20000076,753275.0,897822.875,0.0,247692.0,505583.0,28.58,0.57
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1938,1.0,1,30545,0,30545,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,30545.0,Aucun,0.0,Aucun,0.0,12.0,51.63008675724341,60.90000153,87.19999695,97.30000305,1577041.0,1861291.25,0.0,481781.0,1095260.0,61.53,2.01
2016,NonResidential,K-12 School,7,MAGNOLIA / QUEEN ANNE,1922,1.0,3,32691,0,32691,K-12 School,K-12 School,32691.0,Aucun,0.0,Aucun,0.0,99.0,29.73264812945459,32.70000076,59.90000153,65.19999695,971990.0,1095913.75,0.0,472481.0,499509.0,29.82,0.91
2016,NonResidential,Worship Facility,7,MAGNOLIA / QUEEN ANNE,1963,1.0,2,24227,0,24227,Worship Facility,Worship Facility,24227.0,Aucun,0.0,Aucun,0.0,55.0,44.854005861229204,47.29999924,61.0,67.09999847,1086678.0,1238854.625,0.0,219393.0,867285.0,47.59,1.96
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1956,1.0,1,27000,0,27000,Distribution Center,Distribution Center,27000.0,Aucun,0.0,Aucun,0.0,61.0,24.121962962962964,27.20000076,51.70000076,55.0,651293.0,735187.125,0.0,341140.0,310153.0,18.85,0.7
2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,1957,1.0,2,21183,0,21183,"Office, Parking",Office,21183.0,Aucun,0.0,Aucun,0.0,99.0,17.067554170797337,25.89999962,81.40000153,81.40000153,361542.0,361542.0938,0.0,361542.0,0.0,2.52,0.12
2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,1961,1.0,3,29392,3834,25558,"Office, Parking",Office,29392.0,Aucun,0.0,Aucun,0.0,91.0,25.708287969515514,27.39999962,79.30000305,84.5,755618.0,804510.375,0.0,735889.0,19729.0,6.18,0.21
2016,NonResidential,Large Office,4,LAKE UNION,1985,1.0,5,137738,55504,82234,"Office, Other, Parking",Office,77796.0,Parking,55504.0,Other,4438.0,62.0,34.15859094803177,58.90000153,179.6999969,184.8999939,4704936.0,4843339.0,0.0,4704936.0,0.0,32.8,0.24
2016,NonResidential,Large Office,4,LAKE UNION,2013,1.0,5,206126,79284,126842,"Office, Other, Parking, Restaurant",Office,101941.0,Parking,73177.0,Other,8324.0,98.0,21.77940191921446,40.79999924,110.5999985,108.4000015,4489301.0,4515744.5,0.0,3601473.0,887828.0,72.26,0.35
2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,1900,1.0,2,20500,0,20500,Office,Office,20500.0,Aucun,0.0,Aucun,0.0,48.0,64.69160975609756,64.69999695,198.6999969,198.6999969,1326178.0,1326178.125,0.0,1282333.0,43845.0,11.27,0.55
2016,NonResidential,Worship Facility,4,NORTHEAST,1930,1.0,2,25521,0,25521,Worship Facility,Worship Facility,25521.0,Aucun,0.0,Aucun,0.0,82.0,23.713255750166528,26.89999962,54.5,58.90000153,605186.0,685885.625,0.0,361384.0,243802.0,15.47,0.61
2016,NonResidential,K-12 School,4,NORTHEAST,1986,1.0,1,23190,0,23190,K-12 School,K-12 School,23190.0,Aucun,0.0,Aucun,0.0,79.0,73.54527813712808,83.19999695,121.0999985,131.1999969,1705515.0,1929416.5,0.0,486316.0,1219199.0,68.14,2.94
2016,NonResidential,Small- and Mid-Sized Office,6,NORTHWEST,1960,1.0,1,20678,0,20678,Office,Office,20678.0,Aucun,0.0,Aucun,0.0,98.0,37.2537479446755,37.90000153,51.29999924,56.59999847,770333.0,875049.6875,0.0,179517.0,590816.0,32.63,1.58
2016,NonResidential,K-12 School,6,NORTHWEST,1922,1.0,3,28820,0,28820,K-12 School,K-12 School,28820.0,Aucun,0.0,Aucun,0.0,43.0,90.06880638445524,87.59999847,122.8000031,135.6999969,2595783.0,2959193.75,0.0,680757.0,1915026.0,106.45,3.69
2016,NonResidential,Worship Facility,2,SOUTHEAST,1954,1.0,2,27876,0,27876,Worship Facility,Worship Facility,27876.0,Aucun,0.0,Aucun,0.0,69.0,65.64718754484144,46.79999924,71.40000153,78.5,1829981.0,2095655.25,0.0,611581.0,1218400.0,68.97,2.47
2016,SPS-District K-12,K-12 School,7,MAGNOLIA / QUEEN ANNE,1925,1.0,1,48789,0,48789,K-12 School,K-12 School,48789.0,Aucun,0.0,Aucun,0.0,94.0,26.610649941585194,29.10000038,64.69999695,69.40000153,1298307.0,1419585.125,0.0,857142.0,441165.0,29.41,0.6
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1977,1.0,1,22320,0,22320,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22320.0,Aucun,0.0,Aucun,0.0,62.0,19.67141577060932,20.70000076,61.79999924,65.0,439066.0,462174.4063,0.0,439066.0,0.0,3.06,0.14
2016,NonResidential,Other,2,GREATER DUWAMISH,1976,1.0,1,47105,0,47105,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,47105.0,Aucun,0.0,Aucun,0.0,,217.2746205286063,225.8000031,432.3999939,432.3999939,10234721.0,10234721.0,0.0,4233850.0,6000871.0,348.22,7.39
2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,1982,1.0,2,40029,0,40029,"Non-Refrigerated Warehouse, Office",Office,40029.0,Aucun,0.0,Aucun,0.0,69.0,36.77119088660721,39.40000153,115.5,123.6999969,1471914.0,1575328.25,0.0,1471914.0,0.0,10.26,0.26
2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,1970,1.0,2,28304,0,28304,Office,Office,28304.0,Aucun,0.0,Aucun,0.0,67.0,44.847618711136235,48.70000076,146.6000061,152.8000031,1269367.0,1322894.5,0.0,1269367.0,0.0,8.85,0.31
2016,NonResidential,Other,2,GREATER DUWAMISH,1970,1.0,1,26400,0,26400,"Non-Refrigerated Warehouse, Other - Recreation",Recreation,26400.0,Aucun,0.0,Aucun,0.0,,17.14439393939394,16.29999924,51.20000076,51.20000076,452612.0,452612.5,0.0,452612.0,0.0,3.16,0.12
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1968,1.0,1,27680,0,27680,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,27680.0,Aucun,0.0,Aucun,0.0,,64.24971098265895,69.30000305,116.0,121.3000031,1778432.0,1918665.75,0.0,642420.0,1136012.0,64.81,2.34
2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,1969,1.0,2,25872,0,25872,"Non-Refrigerated Warehouse, Office",Office,25872.0,Aucun,0.0,Aucun,0.0,,69.07540970933827,71.69999695,158.5,162.3000031,1787119.0,1853911.875,0.0,1064725.0,722394.0,45.79,1.77
2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,1969,1.0,2,25872,0,25872,Office,Office,25872.0,Aucun,0.0,Aucun,0.0,41.0,92.73937074829932,100.0,183.1999969,187.0,2399353.0,2498335.25,0.0,985457.0,1413896.0,81.96,3.17
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1969,1.0,1,20500,0,20500,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,20500.0,Aucun,0.0,Aucun,0.0,65.0,10.858536585365854,10.39999962,32.70000076,32.70000076,222600.0,222600.0938,0.0,222600.0,0.0,1.55,0.08
2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,1958,1.0,2,21436,0,21436,Office,Office,21436.0,Aucun,0.0,Aucun,0.0,95.0,24.94420600858369,26.10000038,78.30000305,81.80000305,534704.0,558727.875,0.0,534704.0,0.0,3.73,0.17
2016,NonResidential,Mixed Use Property,3,NORTHEAST,1998,1.0,1,20233,0,20233,"Non-Refrigerated Warehouse, Office, Other",Office,20233.0,Aucun,0.0,Aucun,0.0,,31.149607077546584,34.09999847,67.0,70.09999847,630250.0,690322.6875,0.0,331967.0,298283.0,18.16,0.9
