,PropertyGFATotal,PropertyGFAParking,GFA_par_Building,GFA_par_Floor,GFABuilding_s,PrimaryPropertyType_T_Encoded,NumBuildings,NmbFloors,LargestUseType_GFA_proportion,SecondUseType_GFA_proportion,ThirdUseType_GFA_proportion,Ratio_Parking,Ratio_Building,Nombre_Usage_Type,proportion_Electricity,proportion_Steam,proportion_NaturalGas,Neighborhood_H_DOWNTOWN,Neighborhood_H_NORTHEAST,Neighborhood_H_EAST,Neighborhood_H_LAKE UNION,Neighborhood_H_GREATER DUWAMISH,Neighborhood_H_MAGNOLIA / QUEEN ANNE,Neighborhood_H_BALLARD,Neighborhood_H_NORTHWEST,Neighborhood_H_CENTRAL,Neighborhood_H_SOUTHEAST,Neighborhood_H_DELRIDGE,Neighborhood_H_NORTH,Neighborhood_H_SOUTHWEST,BuildingType_H_NonResidential,BuildingType_H_Nonresidential COS,BuildingType_H_Campus,BuildingType_H_SPS-District K-12,Age_Building_groupe_L,Co_stratification,ENERGYSTARScore
393,-0.04316011623681991,-0.32512581792811696,-0.023520526938824175,-0.29044429495607427,0.0558900269691166,-0.6809150689530434,1.0,5.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,52.0,91.0
311,1.3015497017555775,-0.32512581792811696,1.340090866418998,2.384464669800261,1.6424986242190165,-0.20867931955090507,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,77.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,21.0,97.0
891,-0.48379524910765337,-0.32512581792811696,-0.47034933673621304,-0.47616834917317674,-0.46401060936814925,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,3.0,90.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,62.0,85.0
113,-0.014624950218993934,-0.32512581792811696,0.005415736463607861,0.006147524474185261,0.0895583612982498,-0.7946208380053232,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,48.0,0.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,67.0,42.0
893,-0.5370648445799892,-0.32512581792811696,-0.5243677028801346,-0.4507307272138895,-0.526862829986732,-0.6809150689530434,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,63.0,68.0
249,1.3034665376999883,2.2748731277376466,1.342034645885782,0.3349201651394149,0.7905778487911297,2.5408838362441997,1.0,6.0,58.9,32.800000000000004,2.0,36.26,63.74,3.0,95.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.0,97.0
452,0.07522261775957169,-0.32512581792811696,0.0965262241850236,-0.5519460398604323,0.19556853679441247,2.5408838362441997,1.0,17.0,100.0,0.0,0.0,0.0,100.0,4.0,74.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,99.0,75.0
263,0.17236206680501942,-0.32512581792811696,0.19503108946564807,1.977781093246199,0.3101823240408869,-0.20867931955090507,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,88.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,109.0,72.0
869,-0.4689348302396443,-0.32512581792811696,-0.4552800361277443,-0.46089155964479595,-0.44647696157347605,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,88.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,69.0,50.0
503,1.5337503336333207,-0.32512581792811696,1.5755553680808474,1.5979063930306336,1.916469643017787,-0.16436057046716165,1.0,3.0,100.0,0.0,0.0,0.0,100.0,9.0,88.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,83.0,89.0
271,1.1575893939717394,2.39135913664041,1.194107016774457,1.2112058729236783,0.5801896192690531,2.5408838362441997,1.0,3.0,54.3,33.4,2.7,40.87,59.13,4.0,97.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,93.0,96.0
811,-0.45631401350599826,-0.32512581792811696,-0.4424818180577859,0.03890866056243692,-0.43158579615920567,-0.42849418777890996,1.0,1.0,100.0,0.0,0.0,0.0,100.0,2.0,64.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,60.0
1275,-0.4574074663127755,-0.32512581792811696,-0.44359064070894094,-0.3278968071562375,-0.4328759493214024,-0.4579573386422699,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,77.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,105.0,22.0
122,-0.029551239738013706,0.3072436995332499,-0.009720360690111205,-0.009196974548208904,-0.13580652571511012,2.5408838362441997,1.0,3.0,100.0,0.0,0.0,26.54,73.46,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,121.0,20.0
1250,-0.39021940228188334,-0.32512581792811696,-0.37545816455363007,-0.45781046278655,-0.3536014779093159,-0.4938446837110081,1.0,4.0,100.0,0.0,0.0,0.0,100.0,1.0,65.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,139.0,79.0
923,-0.5422818001400349,-0.32512581792811696,-0.5296579892639587,-0.5362936078916668,-0.5330182595316704,-0.7946208380053232,1.0,3.0,100.0,0.0,0.0,0.0,100.0,2.0,52.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,17.0,96.0
801,-0.522869719287188,-0.32512581792811696,-0.5099730473786939,-0.16635288384548766,-0.5101141548991783,-0.4938446837110081,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,55.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,148.0,35.0
16,1.8447322641198354,-0.32512581792811696,1.8909085378620614,-0.27939342701610204,2.2833938655507295,-0.16436057046716165,1.0,19.0,100.0,0.0,0.0,0.0,100.0,1.0,38.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,132.0,89.0
793,-0.4879714483817304,-0.32512581792811696,-0.4745842377050824,-0.37502732804166755,-0.4689380618069005,-0.060662129925955106,1.0,2.0,100.0,0.0,0.0,0.0,100.0,3.0,25.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,35.0,89.0
531,-0.5517210644298651,-0.32512581792811696,-0.5392299341983273,-0.47333103087123474,-0.5441555455643684,-0.16436057046716165,1.0,2.0,100.0,0.0,0.0,0.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,56.0,89.0
610,-0.4971933395232254,-0.32512581792811696,-0.48393575404012507,-0.0871654828060884,-0.47981887160855946,-0.6809150689530434,1.0,1.0,100.0,0.0,0.0,0.0,100.0,2.0,86.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,65.0,57.0
839,-0.3985256913743299,-0.32512581792811696,-0.3838812089096935,-0.2370994523728627,-0.3634019787378101,-0.7946208380053232,1.0,2.0,100.0,0.0,0.0,0.0,100.0,3.0,44.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,38.0,69.0
737,-0.33432815489932255,-0.09790239885601232,-0.31878129590874643,-0.47004002036113146,-0.362306125750643,-0.6809150689530434,1.0,5.0,106.4,0.0,0.0,17.64,82.36,2.0,90.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,86.0,68.0
601,-0.4072996620889523,-0.32512581792811696,-0.39277850873703407,-0.39752944988546135,-0.37375429206338845,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,88.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,81.0,60.0
351,-0.31960606439843586,-0.32512581792811696,-0.30385226804530335,-0.30737877866732183,-0.27028556285661326,-0.060662129925955106,1.0,3.0,100.0,0.0,0.0,0.0,100.0,3.0,86.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,49.0,37.0
554,-0.5200504554239309,-0.32512581792811696,-0.5071141552419808,-0.42449406009167706,-0.5067877359026712,-0.20867931955090507,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,68.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,87.0,32.0
1153,-0.4066607167741487,-0.32512581792811696,-0.39213058224810615,-0.47048694771435534,-0.37300040738427354,-0.4969845221187181,1.0,4.0,100.0,0.0,0.0,0.0,100.0,3.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,35.0,18.0
979,-0.33844507058748996,-0.02066299612093458,-0.3229560799868905,-0.41789172419177845,-0.3925392329852525,-0.6809150689530434,1.0,4.0,79.5,19.3,0.0,23.9,76.1,2.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,97.0,71.0
446,2.529181024641595,-0.32512581792811696,2.5849780802489284,-0.3486516055679633,3.090967569029855,2.5408838362441997,1.0,29.0,100.0,0.0,0.0,0.0,100.0,4.0,90.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,120.0,43.0
97,0.674750934998364,0.9604075309315643,0.7044816604351977,-0.08868619375519214,0.4806068935628704,0.3890279392304994,1.0,7.0,68.2,0.0,0.0,26.17,73.83,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,109.0,76.0
1121,-0.5460430143127446,-0.32512581792811696,-0.533472071997751,-0.4645753177239846,-0.537456075529347,-0.4969845221187181,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,33.0,0.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,33.0,53.0
883,-0.24879511456195638,-0.32512581792811696,-0.23204598190122566,0.6789086303790696,-0.1867364875938751,-0.4938446837110081,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,73.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,91.0,97.0
1136,-0.46288790447686395,0.047586828347886016,-0.4491481132737663,-0.3363477971081077,-0.5617902294500571,-0.060662129925955106,1.0,2.0,54.900000000000006,54.900000000000006,0.0,45.08,54.92,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,87.0,17.0
196,0.21164073600268707,-0.32512581792811696,0.2348618693984048,-0.4920265302434627,0.35652680178895274,2.5408838362441997,1.0,14.0,100.0,0.0,0.0,0.0,100.0,1.0,65.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,73.0,89.0
397,-0.28516230098495204,-0.32512581792811696,-0.26892435453391894,-0.06228991262323967,-0.22964573824741719,-0.6809150689530434,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,60.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,82.0,59.0
183,-0.34727173782292087,-0.32512581792811696,-0.33190681705043135,0.3752011789837338,-0.30292799226159006,-0.4969845221187181,1.0,1.0,100.0,0.0,0.0,0.0,100.0,2.0,77.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,104.0,2.0
1266,-0.20425996741363658,-0.32512581792811696,-0.1868848376574946,-0.4400654153755918,-0.13418994825886366,-0.060662129925955106,1.0,6.0,100.0,0.0,0.0,0.0,100.0,3.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,17.0,97.0
426,0.2517493754030893,-0.32512581792811696,0.2755342858013154,-0.20567233348934535,0.4038505524191679,-0.16436057046716165,1.0,6.0,100.0,0.0,0.0,0.0,100.0,2.0,55.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,142.0,89.0
1164,-0.5313802073977676,-0.32512581792811696,-0.5186031610250332,-0.44196485662679336,-0.5201555879447093,-0.20867931955090507,1.0,2.0,100.0,0.0,0.0,0.0,100.0,2.0,44.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,47.0,100.0
742,-0.4393589079358496,-0.32512581792811696,-0.42528838731035745,-0.495697713412122,-0.4115806501381556,0.3890279392304994,1.0,4.0,100.0,0.0,0.0,0.0,100.0,1.0,57.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,101.0,37.0
717,-0.5400026756150654,-0.32512581792811696,-0.5273468287982981,-0.5339506318721499,-0.5303291451092604,-0.7946208380053232,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,55.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,66.0
1202,-0.46864499937519727,-0.32512581792811696,-0.45498613132864296,-0.46059360130435345,-0.4461349932654239,-0.16436057046716165,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,42.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,145.0,23.0
175,1.272658834222294,-0.32512581792811696,1.3107939016722143,-0.4026400844844563,1.6084106015118191,2.5408838362441997,1.0,21.0,100.0,0.0,0.0,0.0,100.0,3.0,53.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,119.0,79.0
535,-0.5552912537146439,-0.32512581792811696,-0.5428503069508939,-0.4788363632677656,-0.5483679733590107,-0.7946208380053232,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,27.0,0.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,78.0,15.0
81,0.9601355305021292,-0.32512581792811696,-0.12376655772552478,0.15844480525504823,1.2396677293405993,-0.16436057046716165,3.0,6.0,100.0,0.0,0.0,0.0,100.0,2.0,62.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,89.0,89.0
267,-0.3631926741722019,-0.32512581792811696,-0.34805154203743,0.3261001147681802,-0.32171293318345406,-0.4938446837110081,1.0,1.0,100.0,0.0,0.0,0.0,100.0,2.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,138.0,78.0
77,-0.3323520353690022,-0.32512581792811696,-0.3167773995512373,0.4212143814861041,-0.28532439640390617,-0.6809150689530434,1.0,1.0,100.0,0.0,0.0,0.0,100.0,2.0,84.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,114.0,77.0
1228,-0.5423147354655402,-0.32512581792811696,-0.5296913875365838,-0.22632240869625897,-0.5330571195666763,-0.5631101842009172,1.0,1.0,100.0,0.0,0.0,0.0,100.0,2.0,89.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,142.0,60.0
689,-0.44180929615344683,-0.32512581792811696,-0.42777321879366875,-0.43300599468262324,-0.4144718367425964,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,2.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,20.0,98.0
1030,-0.525886595103477,-0.32512581792811696,-0.5130323291511578,-0.1756570987444217,-0.513673734105721,-0.20867931955090507,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,60.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,133.0,11.0
822,-0.5343443866932481,-0.32512581792811696,-0.521609005561297,-0.20174140426894419,-0.5236529910952425,-0.42849418777890996,1.0,1.0,100.0,0.0,0.0,0.0,100.0,2.0,34.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,43.0,22.0
1072,1.3328053256601444,1.6399013639360474,1.3717858271402676,-0.21071588835559743,1.0338028078932124,2.5408838362441997,1.0,13.0,52.8,27.0,17.9,27.01,72.99,4.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,46.0,77.0
920,-0.419400100679614,-0.32512581792811696,-0.4050490340995151,0.15275324635638085,-0.3880314689245652,-0.5631101842009172,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,8.0,94.0
1076,-0.3136777058074748,-0.32512581792811696,-0.2978405789727759,-0.4573025907942501,-0.2632907565555468,-0.060662129925955106,1.0,5.0,100.0,0.0,0.0,0.0,100.0,4.0,46.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,134.0,89.0
1139,-0.5218289630012192,-0.32512581792811696,-0.508917661963739,-0.5152677074104512,-0.5088861777929912,-0.060662129925955106,1.0,3.0,100.0,0.0,0.0,0.0,100.0,2.0,77.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,45.0,77.0
88,3.8788047931993885,2.315562797784916,-0.26111947880587444,6.35866458394538,3.815823801995369,0.3971617004665172,11.0,2.0,96.1,0.0,0.0,16.08,83.92,1.0,93.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,75.0,79.0
840,-0.5507922882506145,-0.32512581792811696,-0.538288102910298,-0.25246765885985745,-0.5430596925772013,-0.4938446837110081,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,67.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,146.0,16.0
657,-0.5437836509830783,-0.32512581792811696,-0.5311809504956656,-0.5378375387482585,-0.5347902771279406,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,52.0,44.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,139.0,1.0
399,-0.557629661825523,-0.32512581792811696,-0.5452215843072797,-0.55207150455741,-0.5511270358444313,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,44.0,65.0
695,-0.4526384311796024,-0.32512581792811696,-0.4387545708328189,0.050244363430570524,-0.42724901625254447,-0.20867931955090507,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,94.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,132.0,2.0
1287,-0.03593410582094846,-0.32512581792811696,-0.01619294592486574,0.322026981389935,0.0644159186494165,0.3971617004665172,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,65.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,31.0,79.0
1225,-0.48359105008952025,-0.32512581792811696,-0.4701422674459371,-0.36827263054407894,-0.46376967715111256,-0.7946208380053232,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,25.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,80.0,10.0
117,0.11256468981752539,-0.32512581792811696,0.1343931856874214,-0.07015684978396501,0.23962804448412994,0.3890279392304994,1.0,4.0,100.0,0.0,0.0,0.0,100.0,1.0,25.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,142.0,8.0
479,-0.21012904241868804,-0.32512581792811696,-0.19283640983929676,-0.31895826009175937,-0.14111480649691943,-0.060662129925955106,1.0,4.0,100.0,0.0,0.0,0.0,100.0,3.0,60.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,18.0,60.0
294,-0.34652739946650024,-0.32512581792811696,-0.3311520160891029,0.3774967603889293,-0.30204975547045615,-0.42849418777890996,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,15.0,80.0
261,1.1529455130754866,3.3727135451118433,1.1893978603343105,1.2064318761960593,0.2523041879030626,-0.16436057046716165,1.0,3.0,55.8,41.5,2.7,55.78,44.22,3.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,118.0,75.0
608,-0.5252542368537745,-0.32512581792811696,-0.5123910823167549,-0.1737068702939901,-0.5129276214336074,-0.5631101842009172,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,24.0,60.0
1032,-0.34984069321233735,-0.32512581792811696,-0.33451188231519324,-0.16202581447109257,-0.30595907499205216,-0.4969845221187181,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,22.0,0.0,78.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,15.0,34.0
2,-0.28917382363150235,-0.32512581792811696,-0.2729922641396625,-0.566759162574723,-0.2343788905111388,0.3890279392304994,1.0,10.0,100.0,0.0,0.0,0.0,100.0,1.0,41.0,33.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,127.0,56.0
434,0.29496710953119554,0.2338840095236095,0.31935949914004036,-0.3104260106211212,0.271190164915942,2.5408838362441997,1.0,8.0,84.39999999999999,15.9,0.0,15.75,84.25,2.0,87.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,104.0,65.0
338,-0.07389536199840255,-0.32512581792811696,-0.05468779495261639,-0.41852439049002627,0.01962584230158764,-0.6809150689530434,1.0,7.0,100.0,0.0,0.0,0.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,82.0,70.0
356,0.15663874240877043,0.28521923278091993,0.1790867541144003,-0.0361751347791792,0.09111276269848678,2.5408838362441997,1.0,4.0,81.3,0.0,0.0,20.0,80.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,46.0,80.0
833,-0.5031151110490854,-0.32512581792811696,-0.4899407634581274,-0.4960295163421313,-0.48680590590262474,0.4928554894001949,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,65.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,68.0,55.0
